"Date","Time","Latitude","Longitude","Altitude","Speed","Course","Type","Distance","Essential"
"2016-10-20","06:46:41",-16.39497,-71.494843,2605.98,2664,330,-2,0,1
"2016-10-20","06:48:01",-16.394958,-71.49482,2620.91,1332,346,-1,2.79,1
"2016-10-20","06:48:22",-16.39493,-71.494827,2618,1152,342,-1,3.2,1
"2016-10-20","06:51:24",-16.394726,-71.494743,2622.8,8280,3,0,24.39,1
"2016-10-20","06:54:30",-16.394871,-71.494736,2629.95,648,254,0,16.14,1
"2016-10-20","06:57:36",-16.394855,-71.494713,2635.5,0,359,0,3.03,1
"2016-10-20","07:00:45",-16.394901,-71.494644,2640.47,0,30,0,8.96,1
"2016-10-20","07:03:52",-16.394821,-71.494736,2632.07,324,293,0,13.25,1
"2016-10-20","07:07:15",-16.394768,-71.494545,2667.08,1512,264,0,21.21,1
"2016-10-20","07:10:24",-16.394846,-71.494568,2652.29,1404,298,0,9.01,1
"2016-10-20","07:12:42",-16.395021,-71.494888,2643.29,0,0,-1,39.29,1
"2016-10-20","07:12:51",-16.394848,-71.494812,2624.15,720,216,-1,20.88,1
"2016-10-20","07:13:39",-16.394831,-71.49469,2640.35,1692,293,-1,13.15,1
"2016-10-20","07:16:49",-16.394873,-71.494858,2611.02,0,0,0,18.52,1
"2016-10-20","07:19:58",-16.394896,-71.494835,2622.66,0,0,0,3.54,1
"2016-10-20","07:23:09",-16.394911,-71.494789,2611.86,0,0,0,5.18,1
"2016-10-20","07:26:19",-16.394999,-71.494858,2615.3,0,35,0,12.24,1
"2016-10-20","07:27:09",-16.394909,-71.494774,2622.9,0,63,-1,13.43,1
"2016-10-20","07:30:16",-16.395073,-71.494858,2606.69,2808,34,0,20.32,1
"2016-10-20","07:33:27",-16.39501,-71.494835,2608.97,1224,202,0,7.42,1
"2016-10-20","07:36:42",-16.394934,-71.494759,2628.59,2268,220,0,11.71,1
"2016-10-20","07:39:52",-16.394657,-71.49472,2623.78,612,24,0,31.08,1
"2016-10-20","07:43:09",-16.394667,-71.494698,2629.93,1656,196,0,2.6,1
"2016-10-20","07:46:43",-16.394812,-71.494751,2626.8,540,189,0,17.09,1
"2016-10-20","07:50:09",-16.394781,-71.494743,2624.93,324,303,0,3.55,1
"2016-10-20","07:53:54",-16.394869,-71.49472,2627.51,216,52,0,10.09,1
"2016-10-20","07:58:14",-16.394958,-71.494835,2602.64,324,217,0,15.76,1
"2016-10-20","08:03:32",-16.394783,-71.494644,2622.23,936,55,0,28.17,1
"2016-10-20","08:09:18",-16.39485,-71.494736,2618.77,540,27,0,12.32,1
"2016-10-20","08:12:34",-16.394869,-71.49472,2625.49,612,139,0,2.72,1
"2016-10-20","08:15:47",-16.394859,-71.494736,2616.91,4356,337,0,2.04,1
"2016-10-20","08:16:12",-16.394737,-71.494804,2627.16,1332,31,-1,15.38,1
"2016-10-20","08:16:28",-16.394711,-71.494736,2629.29,0,76,-1,7.81,1
"2016-10-20","08:19:47",-16.394794,-71.49472,2623.86,252,264,0,9.39,1
"2016-10-20","08:23:01",-16.3948,-71.494812,2614.51,1008,198,0,9.84,1
"2016-10-20","08:26:12",-16.394899,-71.494789,2630.7,0,106,0,11.28,1
"2016-10-20","08:29:27",-16.394951,-71.49482,2612.36,1008,120,-1,6.66,1
"2016-10-20","08:32:46",-16.394726,-71.494972,2638.61,6408,306,0,29.81,1
"2016-10-20","08:36:00",-16.394924,-71.494797,2688.21,1548,284,0,28.87,1
"2016-10-20","08:39:09",-16.394766,-71.494919,2627.64,3456,341,0,21.86,1
"2016-10-20","08:42:16",-16.394705,-71.49472,2621.65,4860,0,0,22.29,1
"2016-10-20","08:45:08",-16.393341,-71.494545,2641.5,3132,89,-1,152.81,1
"2016-10-20","08:48:33",-16.393236,-71.494423,2677.65,1584,165,0,17.48,1
"2016-10-20","08:53:02",-16.393209,-71.494392,2656.01,792,0,0,4.47,1
"2016-10-20","08:59:59",-16.393364,-71.494209,2608.95,828,126,0,26.04,1
"2016-10-20","09:08:32",-16.393364,-71.494629,2671.1,540,95,0,44.8,1
"2016-10-20","09:15:58",-16.39308,-71.494087,2626.86,2304,75,0,65.88,1
"2016-10-20","09:22:54",-16.393209,-71.49427,2622.5,3492,83,0,24.22,1
"2016-10-20","09:32:50",-16.393206,-71.49453,2666.88,2124,186,0,27.74,1
"2016-10-20","09:48:11",-16.3932,-71.494377,2645.27,252,241,0,16.33,1
