type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,TOR2A_MMELGAR_HUNTER,-16.42677045933263,-71.55036185032978,8182141.73910073,227643.427478834,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42726717165959,-71.55047413369046,8182086.59615254,227632.122607388,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42747647406346,-71.55050836508558,8182063.37786915,227628.756862469,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42767102822599,-71.55066590857503,8182041.62639564,227612.194595084,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42781507083169,-71.55127974792364,8182024.8527912,227546.806466248,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42800086105739,-71.55144766105454,8182004.05754488,227529.124079142,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42841562874696,-71.55167526552741,8181957.83140675,227505.383197008,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42851038128577,-71.55192776449607,8181947.00112786,227478.535856428,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42835487944882,-71.55233815100414,8181963.66423337,227434.468937565,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42832250958615,-71.55296958727978,8181966.39726937,227366.954582305,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42828224541209,-71.55317827740252,8181970.57378984,227344.599750511,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42818854053067,-71.55340713608544,8181980.63962783,227320.015267,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42806079062439,-71.55364477853473,8181994.46279072,227294.444665179,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42800711452968,-71.55397082148859,8181999.96592478,227259.53182953,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42807158572385,-71.55430089945733,8181992.38325487,227224.352850759,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42852905898169,-71.55530704270201,8181940.37885612,227117.485079814,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42881271087046,-71.55597605292346,8181908.07280328,227046.397530219,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.4291019757264,-71.55653706553488,8181875.29079049,226986.857575991,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42920242185283,-71.55694780927075,8181863.61591101,226943.109986949,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42938646339222,-71.55735469698156,8181842.69111443,226899.891363605,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.4297544089614,-71.5578185219666,8181801.32893736,226850.846321143,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.4299571893134,-71.55832655427908,8181778.19273117,226796.846826441,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.43009969138403,-71.55890926291448,8181761.62905546,226734.783923524,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.43004235506007,-71.55933604216398,8181767.40040516,226689.102385976,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42987735807908,-71.55984780317682,8181784.97620127,226634.189789853,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42949875498965,-71.56031570177731,8181826.25998093,226583.664692054,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42939331189137,-71.5605764181917,8181837.58149393,226555.659424356,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42932058893734,-71.56091833754029,8181845.1706913,226519.023383723,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.429468005621,-71.56139411182657,8181828.20667979,226468.393220284,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42978707728182,-71.56184194186126,8181792.27597859,226420.989470971,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.429799195871,-71.56197863585572,8181790.7494572,226406.400673078,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.42965864181452,-71.56217247757252,8181806.04840986,226385.491698055,False, , ,0, , , , , , 
TRACK,TOR2A_MMELGAR_HUNTER,-16.4291914490313,-71.56272996056315,8181857.01850086,226325.269693449,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38511160914769,-71.49329551150581,8186829.62252592,233684.189910452,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38555974370114,-71.49335119403432,8186779.93773101,233678.848551175,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38574215609763,-71.49338185624536,8186759.70312074,233675.819765274,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38600316555264,-71.49343112733803,8186730.74282112,233670.909160273,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38644157552828,-71.49347374812784,8186682.1517405,233666.950563989,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38719130367485,-71.49373243046978,8186598.81179935,233640.325211345,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38788023437256,-71.49400468137739,8186522.18468704,233612.167347329,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38819741457619,-71.49423886792346,8186486.76297156,233587.571764069,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.388492611837,-71.49449096602875,8186453.75135826,233561.032177952,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38876068547469,-71.49512462489315,8186423.24116577,233493.679130456,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38884417647207,-71.49568637124406,8186413.25990437,233433.760079622,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38873112711033,-71.49698391476194,8186424.06955313,233294.940152062,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38912029296291,-71.49885976848685,8186378.51838532,233095.001537619,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.3892609878338,-71.49910972447699,8186362.61344734,233068.481043231,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38935498451206,-71.49940900174545,8186351.81339727,233036.626045248,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38953241041719,-71.49967039332364,8186331.82691703,233008.933611559,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38983399129496,-71.49979313448048,8186298.27802662,232996.22781589,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38998610951455,-71.49997217166224,8186281.20166371,232977.301991671,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38989883342498,-71.50014452490311,8186290.63686701,232958.763956886,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38976352747927,-71.50070311389477,8186304.88070662,232898.884212527,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.38976946269655,-71.5012850243441,8186303.45718013,232836.704788148,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39005791791906,-71.50162749061265,8186271.07178749,232800.499829564,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39028641094712,-71.5019762977291,8186245.31624572,232763.535495795,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39032889398978,-71.50231018799346,8186240.17304818,232727.911425995,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39044376148998,-71.50241372601937,8186227.31986372,232717.003387841,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39085824976921,-71.50234701475286,8186181.52068378,232724.698547375,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39129155601142,-71.50233609262747,8186133.56468166,232726.457357666,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39163264536123,-71.50224937477682,8186095.91770635,232736.190326693,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39199969331814,-71.50240138105265,8186055.08227786,232720.447047617,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39245879618902,-71.50283310474485,8186003.68689598,232674.937120599,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39258985646874,-71.50313553079377,8185988.77877616,232642.796909799,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39317772965666,-71.5031173935766,8185923.72047871,232645.538129029,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39430623324881,-71.50306357517792,8185798.85716188,232652.830929175,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39441946525589,-71.50313882799705,8185786.22225574,232644.943672923,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.394467343623,-71.50323333146865,8185780.7971266,232634.90992055,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39450775264016,-71.50339192894435,8185776.11438642,232618.016535651,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39453482482451,-71.5036877297787,8185772.72717373,232586.442639067,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39449042101215,-71.50435360264565,8185776.76469843,232515.223145406,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.3944423050485,-71.50471966675894,8185781.6085594,232476.037746335,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.3942506160747,-71.50506165366642,8185802.37881401,232439.229072342,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39425627319641,-71.50532477427943,8185801.40529276,232411.118240069,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39442509289645,-71.50589402696434,8185781.96423072,232350.515505315,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39443022885098,-71.5062202237775,8185780.96501387,232315.663292948,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39432691799481,-71.50667306058367,8185791.80446969,232267.129256287,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39431962720299,-71.50684263866162,8185792.38769195,232248.997192237,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39441493192173,-71.50729903430218,8185781.23392995,232200.354517465,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39489560939814,-71.5080950242062,8185726.96744816,232115.948360851,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39507218799299,-71.50857151111795,8185706.78911173,232065.270062518,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39541269613098,-71.5091140039612,8185668.37502625,232007.762569083,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39583604181574,-71.50959174172249,8185620.87555978,231957.288788764,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39760961347311,-71.51075233779974,8185422.99133772,231835.691927653,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39811181621786,-71.51098258897903,8185367.08861756,231811.774618211,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39856825864241,-71.51103866051093,8185316.48236806,231806.408214023,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39904138849637,-71.51134051783079,8185263.70344802,231774.799202339,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.39995052413074,-71.5120213036822,8185162.15333406,231703.294712257,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40057001524824,-71.51279004271304,8185092.55257593,231621.994694844,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4011244510636,-71.51342066936091,8185030.33655964,231555.364951549,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40146640705491,-71.51372203898285,8184992.07985235,231523.629124267,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40189013355956,-71.51437412943547,8184944.30567225,231454.526872585,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40233708118089,-71.51508567153043,8184893.88164249,231379.103676609,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40275092331517,-71.51576036300931,8184847.17122903,231307.573258004,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40321261070105,-71.51667484233855,8184794.84560146,231210.484760172,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40325676397837,-71.5168922189502,8184789.66910075,231187.316227953,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40331095176361,-71.51732232052889,8184783.09944703,231141.429371508,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40368661291321,-71.51807016304787,8184740.51801892,231062.03022918,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40380699763552,-71.51864482308429,8184726.4275853,231000.786790991,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40392241849506,-71.51890660530289,8184713.30191766,230972.971127138,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40445540229445,-71.51976989505341,8184653.14939989,230881.452132213,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40506668222032,-71.52053423728405,8184584.45977237,230800.614998171,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4053350814389,-71.52097223024415,8184554.16353732,230754.180190289,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40608907182064,-71.52236271773386,8184468.84152106,230606.630219068,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40701725545183,-71.52339844979922,8184364.70540945,230497.230557703,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40725554329636,-71.5244185760188,8184336.96741327,230388.548396542,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40738426523735,-71.52474956855644,8184322.27615906,230353.356055326,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40771618589029,-71.52519879465825,8184284.93140073,230305.809581745,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40806262313387,-71.52578865190983,8184245.79213488,230243.255509532,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40838196237022,-71.5266683679292,8184209.26658741,230149.690111173,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4087515686317,-71.5277583017329,8184166.89540482,230033.730643279,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40886662478162,-71.52808629212009,8184153.7204366,229998.840684887,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40906816495664,-71.52884060364075,8184130.40243432,229918.513861985,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4091964986608,-71.5296143927217,8184115.16281732,229836.004663221,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40926735757629,-71.53006974741916,8184106.71068891,229787.443740278,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.40954380711698,-71.53090079240934,8184074.99623705,229699.021089428,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4099317291397,-71.53173108940898,8184030.94125403,229610.832736086,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.4103435968967,-71.53248031666807,8183984.34307233,229531.340840238,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41079956028142,-71.53330380316861,8183932.76352297,229443.975040659,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41116579459915,-71.53394013819208,8183891.36754898,229376.484119484,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41150382703828,-71.53433939285101,8183853.41039449,229334.288386787,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41217473418973,-71.53492271322227,8183778.35443461,229272.884866015,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41255533909153,-71.53535361782859,8183735.64148916,229227.366461707,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41276902284162,-71.53586028967456,8183711.30701708,229173.52067367,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41294140231716,-71.53662690551431,8183691.19751769,229091.840754488,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41322487782442,-71.53734446903445,8183658.85381992,229015.556563852,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41360311820919,-71.53823134106007,8183615.79172707,228921.312112895,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41369636773791,-71.53873790586726,8183604.78989293,228867.311254781,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41400021438088,-71.53930838630652,8183570.38697523,228806.77275949,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41412087657593,-71.53966520274275,8183556.55052141,228768.811765576,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41419870182399,-71.54036470346097,8183546.99744166,228694.173077747,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41417808363432,-71.54050558230497,8183549.0913571,228679.090536559,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41429579402293,-71.54095815186405,8183535.45315033,228630.893620097,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41435570199338,-71.54127936618242,8183528.39022807,228596.652737025,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41436659863593,-71.54171527064609,8183526.59960467,228550.088336747,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41435189421697,-71.54234947581136,8183527.37733351,228482.298498571,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41436365983933,-71.5427431011318,8183525.54695253,228440.253113117,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41447535953962,-71.54360766063621,8183512.02102154,228348.023843082,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41440467237809,-71.54439563283125,8183518.7896956,228263.724977061,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41430434442668,-71.54459013551461,8183529.63610864,228242.801438158,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41446383596344,-71.54518734685202,8183511.17710499,228179.206744496,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41472977518634,-71.54557324922007,8183481.21664349,228138.340108016,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41499420517249,-71.54604417166267,8183451.30901741,228088.386475134,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41516187682361,-71.54640038954726,8183432.26753633,228050.555330867,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41544090526461,-71.54692368104389,8183400.6731149,227995.026228379,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41562601674769,-71.54710168421988,8183379.94007493,227976.262984076,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41573040586321,-71.54746613523474,8183367.89339434,227937.464185065,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41589119422495,-71.54772590657201,8183349.74326512,227909.929676539,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41597943989375,-71.54821845656448,8183339.31155649,227857.420229863,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41598301992693,-71.54852502297096,8183338.50316144,227824.666510895,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41587031199094,-71.54869647525405,8183350.75074917,227806.188695705,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41583678477857,-71.54894829677193,8183354.12407193,227779.233133103,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41587540447761,-71.54931177763811,8183349.35974636,227740.446483005,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41581431990458,-71.54970151995916,8183355.59843933,227698.714706212,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41583157625683,-71.54992065346794,8183353.39326955,227675.32280381,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41580244136786,-71.55000351710662,8183356.50739353,227666.427647365,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.415851529649,-71.55021766798224,8183350.78472977,227643.612530312,False, , ,0, , , , , , 
TRACK,TOR3_MRFLES_HUNTER,-16.41581255562084,-71.55035094508557,8183354.92033676,227629.316623574,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36430924220741,-71.49107016966724,8189135.50792999,233893.766061567,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36466532898167,-71.49150219742329,8189095.52065004,233848.073745258,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36522109281116,-71.49160140293928,8189033.8637932,233838.224912464,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.3654776165976,-71.49150687206696,8189005.5887271,233848.676609466,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36566779116664,-71.4915939514342,8188984.42098889,233839.627659476,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36577764873408,-71.4918637848475,8188971.9053784,233810.936891292,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36610799609347,-71.49209457724226,8188935.03115808,233786.718219017,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36628560607284,-71.49218126765454,8188915.25487663,233777.693878364,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36643041661429,-71.49239069420098,8188898.94881921,233755.506981097,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36645926164867,-71.49278045322791,8188895.2444885,233713.888695474,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36653310749322,-71.49296625555657,8188886.82561894,233694.130431075,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.3667454360891,-71.49309999652664,8188863.14399275,233680.124593729,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36686020325558,-71.49329336840732,8188850.18488312,233659.612923252,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36711507129843,-71.49394657648668,8188821.11244767,233590.144430359,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36716716893515,-71.49448274429588,8188814.64145282,233532.90973933,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36755844405322,-71.49514210893831,8188770.45925603,233462.968902047,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36762503941633,-71.49521751003465,8188762.98771238,233455.0005996,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36765046639484,-71.4955005835524,8188759.80120848,233424.780394229,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36794408166497,-71.49591952442118,8188726.74591955,233380.403455795,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36833970174892,-71.49622704429858,8188682.54415946,233348.073982523,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36845767159923,-71.49647130272278,8188669.16329684,233322.128293347,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36873349085844,-71.49685237791368,8188638.12762927,233281.774523579,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36881125230975,-71.4969894818622,8188629.33878846,233267.22677964,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36907042946339,-71.49734447797515,8188600.17965954,233229.637813113,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36912073792244,-71.49745819495617,8188594.46074934,233217.552326454,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36927541389005,-71.49752940993741,8188577.24342656,233210.151445052,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36932476293589,-71.49762780172104,8188571.65085267,233199.702608631,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36933082782312,-71.49775940571476,8188570.80650691,233185.645185225,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36942003257797,-71.49811226840956,8188560.46720303,233148.05306452,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36950286523574,-71.49829360002337,8188551.05871097,233128.785323902,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.3694157797044,-71.49847532218922,8188560.46088313,233109.244523392,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36942778146509,-71.49863768900292,8188558.91878609,233091.907291019,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.3694995429156,-71.49883166440382,8188550.7192844,233071.273140941,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36972559985972,-71.49913382365679,8188525.295877,233039.286568003,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36980393997401,-71.49924537090129,8188516.47638751,233027.471234235,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36991180741089,-71.4992993220753,8188504.46372499,233021.851911761,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36995477461007,-71.49949539084312,8188499.44913084,233000.954878141,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36987322646522,-71.49990450649011,8188507.93912026,232957.118080877,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36981688698835,-71.50005181914072,8188513.98258079,232941.296748654,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36985814973079,-71.50027174271027,8188509.12522728,232917.847819794,False, , ,0, , , , , , 
TRACK,TOR4_ASA_PTEGRAU,-16.36983242038122,-71.50032851462599,8188511.89898506,232911.74505583,False, , ,0, , , , , , 
